date,temp_c,wind_speed_ms,rh,precip_mm,precip_obs_n,wind_sector
2019-01-01,10.671296296296296,7.308766666666666,74.09041666666667,29.466539999999995,24,NW
2019-01-02,3.5416666666666665,4.243799999999999,54.33958333333334,0.0,24,NE
2019-01-03,5.277777777777778,4.8868,63.15,0.00762,24,NW
2019-01-04,5.092592592592593,4.479566666666667,55.20083333333333,0.0,24,SW
2019-01-05,6.828703703703703,5.3369,85.395,11.44524,24,NE
2019-01-06,6.967592592592593,6.9444,58.82375,0.00254,24,NW
2019-01-07,-1.0,5.615533333333333,41.07875000000001,0.0,24,NW
2019-01-08,4.398148148148148,2.7649,75.18583333333333,1.7881599999999997,24,S
2019-01-09,6.643518518518519,8.0375,61.13458333333333,5.336539999999999,24,W
2019-01-10,1.1805555555555556,10.0308,50.50583333333333,0.0,24,NW
2019-01-11,-2.3055555555555554,9.2592,47.69750000000001,0.0,24,NW
2019-01-12,-2.967592592592593,4.158066666666667,41.82416666666666,0.0,24,NW
2019-01-13,-1.2824074074074077,4.243799999999999,44.440000000000005,0.01016,24,NE
2019-01-14,-2.368055555555556,5.851299999999999,54.660000000000004,0.0,24,N
2019-01-15,-0.8935185185185187,3.215,47.77791666666667,0.0,24,N
2019-01-16,1.3310185185185184,4.393833333333332,54.35708333333333,0.0,24,W
2019-01-17,-0.6851851851851855,4.875617391304347,42.67125000000001,0.0,24,NW
2019-01-18,0.9143518518518517,3.129266666666666,74.07083333333333,0.7797799999999999,24,NE
2019-01-19,2.1064814814814814,3.9223,60.95208333333333,0.0,24,NW
2019-01-20,1.222222222222222,7.758866666666666,84.5425,34.04362,24,NE
2019-01-21,-10.986111111111112,12.195566666666664,54.68833333333333,0.0,24,NW
2019-01-22,-6.657407407407407,6.2156666666666665,45.002916666666664,0.0,24,NW
2019-01-23,1.5393518518518519,4.222366666666667,45.64833333333333,0.00254,24,S
2019-01-24,9.837962962962964,6.1728,85.53916666666667,37.6047,24,S
2019-01-25,2.5694444444444446,7.415933333333332,46.61958333333333,0.0,24,W
2019-01-26,-1.2546296296296298,4.8868,32.095416666666665,0.0,24,W
2019-01-27,3.7708333333333335,4.4367,53.36291666666667,0.0,24,S
2019-01-28,0.1944444444444442,4.6296,44.52708333333334,0.0,24,N
2019-01-29,0.5845410628019327,3.8244521739130435,64.32956521739132,1.53162,23,NE
2019-01-30,-1.9652777777777777,7.866033333333332,56.00458333333333,5.34162,24,W
2019-01-31,-12.590277777777779,7.2230333333333325,35.904583333333335,0.0,24,W
2019-02-01,-8.840277777777779,4.6296,33.11833333333333,0.0,24,NW
2019-02-02,-4.340277777777778,4.415266666666667,40.92666666666667,0.0,24,NW
2019-02-03,3.8657407407407405,2.9149333333333334,58.606249999999996,0.0,24,SW
2019-02-04,7.685185185185186,2.400533333333333,59.78000000000001,0.0,24,S
2019-02-05,9.652777777777779,2.0576,68.6825,0.0,24,S
2019-02-06,5.601851851851852,4.5009999999999994,62.557500000000005,0.51308,24,NE
2019-02-07,4.861111111111111,5.0582666666666665,88.50124999999998,13.721079999999999,24,NE
2019-02-08,7.222222222222221,5.0154,73.87833333333333,10.1727,24,W
2019-02-09,-1.0416666666666667,10.373733333333334,39.23166666666667,0.0,24,NW
2019-02-10,-1.6550925925925923,4.736766666666667,43.57166666666666,0.0,24,NW
2019-02-11,1.1527777777777777,3.1506999999999996,47.32791666666666,0.0,24,NE
2019-02-12,-0.5601851851851852,6.0656333333333325,62.20666666666667,12.19454,24,NE
2019-02-13,2.5925925925925926,6.751499999999999,72.92625,7.119619999999999,24,W
2019-02-14,2.8935185185185186,6.344266666666667,46.43833333333333,0.0,24,W
2019-02-15,7.893518518518519,3.7937,66.11916666666667,0.0,24,S
2019-02-16,5.3009259259259265,6.344266666666667,47.653749999999995,0.0,24,NW
2019-02-17,-0.030092592592592653,4.672466666666667,49.20875,0.0,24,N
2019-02-18,1.9675925925925926,5.122566666666667,77.30125,3.5737799999999997,24,NE
2019-02-19,-1.7754629629629628,6.601466666666666,46.52833333333333,0.0,24,NW
2019-02-20,-1.8634259259259263,3.6222333333333334,54.72541666666667,5.59054,24,NE
2019-02-21,3.8587962962962963,4.329533333333333,78.24666666666667,12.959079999999998,24,W
2019-02-22,5.3240740740740735,5.851299999999999,48.95875000000001,0.0,24,NW
2019-02-23,2.199074074074074,3.7508333333333335,57.68958333333333,0.0,24,NE
2019-02-24,4.212962962962963,5.165433333333333,88.93958333333335,18.557239999999997,24,NE
2019-02-25,4.768518518518518,12.302733333333332,36.074999999999996,0.00508,24,W
2019-02-26,-1.1273148148148147,8.7448,39.45708333333334,0.0,24,NW
2019-02-27,-3.4953703703703702,4.843933333333332,45.937083333333334,0.0,24,N
2019-02-28,-0.9629629629629631,4.908233333333333,61.16374999999999,0.76962,24,N
2019-03-01,-0.9583333333333335,4.951099999999999,67.69333333333333,2.5501600000000004,24,NE
2019-03-02,1.284722222222222,4.286666666666667,80.04666666666667,11.435080000000001,24,N
2019-03-03,3.3564814814814814,3.9008666666666665,63.14958333333334,1.52654,24,W
2019-03-04,1.3768115942028984,6.2622608695652175,73.75521739130436,19.81454,23,NW
2019-03-05,-2.6967592592592595,5.7655666666666665,43.34791666666667,0.0,24,NW
2019-03-06,-4.4907407407407405,7.565966666666666,42.35,0.0,24,W
2019-03-07,-4.275462962962963,5.894166666666667,43.128750000000004,0.00254,24,W
2019-03-08,-0.9189814814814813,3.129266666666666,46.326666666666675,0.0,24,N
2019-03-09,3.7962962962962963,2.9363666666666663,50.275,0.0,24,NW
2019-03-10,3.1944444444444446,5.9155999999999995,82.13458333333334,16.769079999999995,24,E
2019-03-11,7.75462962962963,5.937033333333333,56.52125,0.0,24,W
2019-03-12,4.143518518518518,7.930333333333333,42.765833333333326,0.0,24,NW
2019-03-13,3.1944444444444446,4.0508999999999995,47.94625,0.0,24,NE
2019-03-14,7.893518518518519,4.3724,59.59125,0.0,24,S
2019-03-15,12.754629629629628,5.379766666666667,73.17833333333333,0.01016,24,S
2019-03-16,10.162037037037038,7.7802999999999995,46.094166666666666,6.860539999999999,24,W
2019-03-17,3.7962962962962963,6.301399999999999,34.90833333333333,0.0,24,NW
2019-03-18,3.564814814814815,3.8365666666666662,33.54291666666666,0.0,24,NW
2019-03-19,5.324074074074074,3.0864,43.154583333333335,0.0,24,NW
2019-03-20,6.481481481481481,4.393833333333332,48.04458333333334,0.0,24,S
2019-03-21,5.6944444444444455,5.144,79.45666666666666,8.13816,24,NE
2019-03-22,6.388888888888889,10.288,74.78454545454545,19.565620000000003,22,NE
2019-03-23,4.768518518518518,10.523766666666665,47.645,0.00254,24,NW
2019-03-24,8.541666666666666,5.679833333333333,24.600000000000005,0.0,24,W
2019-03-25,11.203703703703702,4.1152,36.70375,0.00254,24,NW
2019-03-26,5.439814814814814,5.508366666666666,23.31625,0.00254,24,N
2019-03-27,4.12037037037037,4.5653,30.929999999999996,0.0,24,NE
2019-03-28,5.601851851851852,4.4367,53.91083333333333,0.0,24,S
2019-03-29,10.833333333333334,3.4722,60.530833333333334,0.01778,24,S
2019-03-30,12.916666666666666,4.736766666666667,63.16625,0.0,24,S
2019-03-31,10.995370370370372,6.344266666666667,70.56083333333333,2.04216,24,S
2019-04-01,4.444444444444444,8.080366666666666,40.87833333333334,0.0,24,NW
2019-04-02,6.342592592592593,4.158066666666667,40.512499999999996,0.0,24,SE
2019-04-03,10.625,7.3945,49.904583333333335,0.0127,24,W
2019-04-04,10.856481481481481,6.965833333333332,25.645833333333332,0.0,24,NW
2019-04-05,5.3240740740740735,5.036833333333333,43.918749999999996,3.5636199999999993,24,NE
2019-04-06,9.050925925925926,3.5364999999999998,73.50041666666667,2.3012400000000004,24,NW
2019-04-07,13.055555555555557,3.2578666666666662,55.61708333333333,0.0,24,S
2019-04-08,16.412037037037038,4.843933333333332,68.43833333333333,6.357619999999999,24,S
2019-04-09,8.125,4.329533333333333,85.95333333333333,0.51054,24,NE
2019-04-10,10.555555555555555,5.615533333333333,54.6875,0.0,24,NW
2019-04-11,7.337962962962963,3.7937,39.25875,0.0,24,N
2019-04-12,10.671296296296296,5.0797,56.45791666666667,0.26415999999999995,24,NE
2019-04-13,17.430555555555554,4.329533333333333,78.64416666666666,19.05508,24,S
2019-04-14,17.199074074074073,3.6222333333333334,80.58791666666667,0.00254,24,S
2019-04-15,13.356481481481481,7.565966666666666,77.79833333333333,19.829779999999996,24,S
2019-04-16,10.601851851851853,9.0663,33.776666666666664,0.0,24,NW
2019-04-17,11.75925925925926,4.1795,45.50208333333333,0.26669999999999994,24,NE
2019-04-18,12.59259259259259,5.144,59.826666666666675,0.01524,24,SE
2019-04-19,16.78240740740741,5.186866666666667,77.24541666666666,0.00508,24,S
2019-04-20,15.509259259259258,7.5230999999999995,90.88958333333333,17.284699999999997,24,S
2019-04-21,13.63425925925926,4.222366666666667,74.7675,0.01016,24,S
2019-04-22,12.777777777777777,3.8365666666666662,78.66958333333334,7.3685399999999985,24,N
2019-04-23,16.34259259259259,3.579366666666666,67.53916666666667,0.0127,24,NW
2019-04-24,17.685185185185187,5.7655666666666665,50.5375,2.8016199999999998,24,NW
2019-04-25,13.03240740740741,3.8579999999999997,54.72791666666666,0.26161999999999996,24,NE
2019-04-26,11.666666666666666,4.672466666666667,85.27041666666666,23.64486,24,NE
2019-04-27,12.523148148148147,7.930333333333333,53.73166666666666,7.122160000000001,24,W
2019-04-28,9.837962962962962,4.329533333333333,58.66291666666667,0.01524,24,N
2019-04-29,9.88425925925926,4.5009999999999994,47.336666666666666,0.0,24,NW
2019-04-30,10.416666666666666,3.579366666666666,82.36708333333333,1.8084799999999999,24,NE
2019-05-01,11.180555555555555,3.4936333333333334,74.11833333333334,0.00762,24,SE
2019-05-02,12.754629629629632,3.129266666666666,86.26416666666665,0.27177999999999997,24,NE
2019-05-03,10.300925925925926,4.1795,88.84541666666667,0.033019999999999994,24,NE
2019-05-04,12.685185185185185,2.1433333333333335,91.83708333333334,4.589779999999999,24,NE
2019-05-05,11.203703703703704,5.229733333333333,96.94000000000001,25.65908,24,NE
2019-05-06,13.00925925925926,4.779633333333333,74.4575,8.38708,24,NE
2019-05-07,13.912037037037038,4.3724,72.3775,0.0,24,S
2019-05-08,15.324074074074076,3.3650333333333333,68.4525,1.52654,24,NE
2019-05-09,13.032407407407407,4.693899999999999,64.29875,0.0,24,NE
2019-05-10,16.859903381642514,4.316486956521739,74.19913043478259,1.02362,23,S
2019-05-11,18.03240740740741,4.3724,57.073333333333345,0.2692399999999999,24,NW
2019-05-12,10.972222222222221,7.008699999999999,80.25166666666667,31.003239999999995,24,E
2019-05-13,8.00925925925926,6.1728,85.89583333333333,14.75232,24,NE
2019-05-14,8.37962962962963,3.4936333333333334,82.14083333333333,1.8008599999999997,24,NE
2019-05-15,12.40740740740741,4.972533333333333,65.11041666666667,3.8125400000000003,24,NW
2019-05-16,17.685185185185187,3.4078999999999997,52.35166666666667,2.5476199999999998,24,NW
2019-05-17,20.833333333333332,4.029466666666666,51.42291666666667,0.00762,24,SW
2019-05-18,18.935185185185187,4.093766666666666,47.87291666666667,0.76454,24,NW
2019-05-19,18.935185185185183,5.036833333333333,66.54625,0.00254,24,S
2019-05-20,24.46759259259259,5.615533333333333,63.43958333333333,0.7619999999999999,24,S
2019-05-21,19.444444444444446,8.294699999999999,39.78916666666667,0.0,24,NW
2019-05-22,18.587962962962962,5.251166666666666,33.76,0.0,24,NW
2019-05-23,19.212962962962962,4.265233333333333,55.829583333333325,12.199620000000001,24,SW
2019-05-24,21.11111111111111,7.6517,58.854166666666664,0.00254,24,NW
2019-05-25,17.61574074074074,5.401199999999999,56.06999999999999,0.0,24,S
2019-05-26,22.199074074074076,4.2009333333333325,61.48666666666667,4.577079999999999,24,W
2019-05-27,23.21759259259259,3.9437333333333333,49.50375,0.0,24,N
2019-05-28,20.02314814814815,4.1795,65.76833333333333,1.27762,24,S
2019-05-29,17.077294685990342,3.5113391304347825,83.17565217391305,23.875999999999998,23,NE
2019-05-30,15.856481481481481,3.0435333333333334,85.91458333333333,16.515079999999998,24,NE
2019-05-31,21.27314814814815,3.3221666666666665,69.4375,4.07416,24,NW
2019-06-01,21.435185185185187,3.1506999999999996,61.10333333333333,0.0,24,NE
2019-06-02,21.85185185185185,3.4936333333333334,68.72916666666667,2.03454,24,S
2019-06-03,19.28240740740741,5.851299999999999,44.98,7.874,24,NW
2019-06-04,18.055555555555554,3.9437333333333333,37.60541666666666,0.0,24,NW
2019-06-05,22.291666666666668,4.586733333333333,51.190416666666664,0.01016,24,SW
2019-06-06,24.675925925925927,4.5653,67.14541666666666,1.27508,24,SW
2019-06-07,22.222222222222225,3.7508333333333335,64.02333333333333,0.0,24,NE
2019-06-08,21.736111111111114,3.9437333333333333,57.43833333333333,0.0,24,NE
2019-06-09,19.953703703703706,4.929666666666667,52.66375,0.0,24,NE
2019-06-10,17.26851851851852,5.508366666666666,76.6375,19.565620000000003,24,NE
2019-06-11,20.97222222222222,5.9799,70.13541666666667,9.664699999999998,24,NW
2019-06-12,19.97685185185185,4.736766666666667,43.69,0.0,24,S
2019-06-13,17.24537037037037,5.744133333333333,70.45541666666666,11.94816,24,NE
2019-06-14,18.680555555555554,5.7227,62.55458333333333,4.57454,24,W
2019-06-15,23.055555555555554,4.929666666666667,37.29958333333334,0.0,24,SW
2019-06-16,24.050925925925927,4.458133333333333,58.87625,0.78486,24,S
2019-06-17,23.148148148148152,2.8720666666666665,72.07375,0.01524,24,NE
2019-06-18,21.712962962962962,2.9149333333333334,84.58333333333333,15.75562,24,S
2019-06-19,19.768518518518515,3.1078333333333332,90.07249999999999,1.5367,24,E
2019-06-20,19.699074074074076,3.557933333333333,95.46041666666667,22.88286,24,NE
2019-06-21,21.712962962962962,5.229733333333333,75.24458333333332,14.241780000000002,24,N
2019-06-22,22.083333333333332,6.794366666666667,45.29125,0.0,24,NW
2019-06-23,24.166666666666668,4.801066666666666,41.40375,0.0,24,NW
2019-06-24,25.902777777777782,3.6651,42.55833333333334,0.0,24,NW
2019-06-25,24.930555555555554,3.041669565217391,74.78541666666666,10.673079999999999,24,S
2019-06-26,26.34259259259259,2.8077666666666663,60.78916666666667,0.0,24,NE
2019-06-27,27.777777777777782,2.8291999999999997,48.49875,0.0,24,NW
2019-06-28,28.055555555555554,2.271933333333333,41.79541666666667,0.0,24,NE
2019-06-29,28.449074074074076,3.6436666666666664,51.69875,1.01854,24,SW
2019-06-30,25.513888888888886,6.022766666666667,57.17291666666667,0.508,24,NW
2019-07-01,24.60648148148148,4.5009999999999994,47.65,0.0,24,NW
2019-07-02,27.291666666666668,3.3864666666666663,46.4075,0.0,24,W
2019-07-03,27.314814814814813,2.850633333333333,58.81333333333333,0.25654,24,NE
2019-07-04,27.453703703703706,3.6436666666666664,58.251250000000006,0.0,24,S
2019-07-05,25.740740740740737,3.220591304347826,71.67666666666666,0.0,24,S
2019-07-06,28.26388888888889,4.243799999999999,70.14750000000001,0.00254,24,S
2019-07-07,26.203703703703706,4.072333333333333,64.7075,0.00254,24,NE
2019-07-08,23.541666666666668,2.572,64.54208333333334,0.5232399999999999,24,NE
2019-07-09,26.574074074074076,2.3790999999999998,52.33583333333333,0.0,24,NW
2019-07-10,28.21759259259259,2.1218999999999997,53.57833333333334,0.0,24,S
2019-07-11,27.013888888888886,4.5009999999999994,61.92499999999999,5.08762,24,S
2019-07-12,26.412037037037038,4.415266666666667,67.5525,13.21054,24,NW
2019-07-13,26.34259259259259,4.479566666666667,55.392500000000005,0.0,24,NW
2019-07-14,29.28240740740741,4.6296,44.30375,0.0,24,W
2019-07-15,26.828703703703706,3.9651666666666663,42.75958333333333,0.0,24,NW
2019-07-16,28.402777777777782,3.7937,45.48374999999999,0.0,24,SW
2019-07-17,30.763888888888886,4.3724,56.54625000000001,0.0,24,S
2019-07-18,24.143518518518515,3.9437333333333333,87.185,75.95616,24,NE
2019-07-19,26.527777777777775,4.072333333333333,73.2925,0.00508,24,NE
2019-07-20,32.870370370370374,4.522433333333333,52.58416666666667,0.0,24,W
2019-07-21,33.263888888888886,4.350966666666666,51.54375000000001,0.254,24,W
2019-07-22,28.425925925925924,3.707966666666666,63.24041666666667,28.958540000000003,24,NW
2019-07-23,22.824074074074076,3.7937,79.09208333333333,15.76578,24,N
2019-07-24,24.14351851851852,2.9363666666666663,65.01791666666666,0.51816,24,NE
2019-07-25,25.71759259259259,2.6791666666666663,52.4175,0.0,24,NE
2019-07-26,26.458333333333332,2.8291999999999997,51.836666666666666,0.0,24,NE
2019-07-27,26.712962962962962,3.6007999999999996,54.954583333333325,0.0,24,S
2019-07-28,28.333333333333332,4.265233333333333,52.28916666666667,0.0,24,SW
2019-07-29,29.652777777777782,3.4936333333333334,49.18333333333333,0.00508,24,S
2019-07-30,30.76388888888889,4.072333333333333,51.85541666666668,0.00254,24,S
2019-07-31,27.59259259259259,3.0221,60.910000000000004,14.73708,24,S
2019-08-01,26.087962962962962,2.7220333333333335,58.89666666666667,0.0,24,NE
2019-08-02,26.134259259259256,3.7722666666666664,53.25958333333333,0.0,24,NE
2019-08-03,26.597222222222218,3.9008666666666665,63.65291666666667,0.0,24,S
2019-08-04,25.81018518518518,3.4936333333333334,65.535,3.048,24,NE
2019-08-05,24.930555555555554,3.9008666666666665,53.20083333333334,0.0,24,NE
2019-08-06,24.490740740740744,3.6007999999999996,75.20416666666667,0.0,24,NE
2019-08-07,25.486111111111114,4.1795,74.11083333333333,13.21308,24,S
2019-08-08,25.53240740740741,4.286666666666667,66.40666666666665,2.54508,24,SW
2019-08-09,25.21739130434783,3.6007999999999996,57.44521739130435,2.54762,23,NW
2019-08-10,24.861111111111114,5.2726,43.38083333333333,0.0,24,NW
2019-08-11,23.888888888888886,3.6222333333333334,42.832916666666655,0.0,24,NW
2019-08-12,26.550925925925924,3.1506999999999996,41.560833333333335,0.0,24,W
2019-08-13,25.64814814814815,3.879433333333333,66.28208333333333,0.5206999999999999,24,SW
2019-08-14,24.675925925925927,3.450766666666666,77.01708333333333,0.0,24,NE
2019-08-15,24.699074074074076,3.6436666666666664,67.86416666666666,0.0,24,NE
2019-08-16,23.634259259259256,3.5150666666666663,71.98416666666667,0.0,24,NE
2019-08-17,25.300925925925924,3.9651666666666663,77.59833333333334,0.00762,24,NE
2019-08-18,26.85185185185185,3.300733333333333,77.89541666666666,14.991079999999998,24,NE
2019-08-19,27.430555555555554,3.3436,62.83041666666667,0.0,24,S
2019-08-20,27.708333333333332,3.2364333333333333,58.06999999999999,0.0,24,NE
2019-08-21,27.800925925925924,3.9008666666666665,67.69500000000001,8.889999999999999,24,S
2019-08-22,28.333333333333332,3.3221666666666665,62.44333333333333,0.0,24,S
2019-08-23,22.546296296296294,3.4722,70.67791666666666,31.508699999999997,24,N
2019-08-24,21.62037037037037,3.6436666666666664,51.584583333333335,0.0,24,N
2019-08-25,21.597222222222225,6.794366666666667,57.610833333333325,0.0,24,NE
2019-08-26,19.537037037037038,5.5298,63.061249999999994,0.0,24,NE
2019-08-27,20.833333333333332,3.2578666666666662,61.507083333333334,0.0,24,SE
2019-08-28,21.38888888888889,3.6651,80.31708333333334,1.03632,24,NE
2019-08-29,24.12037037037037,5.0154,58.73875,0.25908,24,NW
2019-08-30,25.810185185185187,4.008033333333334,45.79124999999999,0.0,24,SW
2019-08-31,25.231481481481485,3.7937,47.0675,0.0,24,N
2019-09-01,22.175925925925924,4.3081,55.5225,0.0,24,NE
2019-09-02,22.800925925925924,4.243799999999999,73.55874999999999,12.961619999999998,24,SE
2019-09-03,23.865740740740744,3.6436666666666664,64.76125,0.00254,24,NE
2019-09-04,25.138888888888886,4.158066666666667,66.53416666666666,0.0,24,S
2019-09-05,21.990740740740744,4.1795,58.02291666666667,0.0,24,NE
2019-09-06,19.09722222222222,6.279966666666667,72.11500000000001,0.7747,24,NE
2019-09-07,19.074074074074073,6.0656333333333325,63.4375,0.01016,24,NW
2019-09-08,22.175925925925924,3.450766666666666,53.16958333333333,0.0,24,NW
2019-09-09,21.712962962962962,4.6296,63.036249999999995,0.0,24,NE
2019-09-10,22.175925925925924,3.6651,74.84125,0.00508,24,S
2019-09-11,25.48611111111111,4.543866666666666,67.04958333333333,0.0,24,SW
2019-09-12,25.671296296296294,4.4367,69.69916666666667,1.28016,24,NE
2019-09-13,18.564814814814813,5.551233333333332,63.43833333333333,0.51054,24,NE
2019-09-14,20.671296296296294,4.350966666666666,64.53,0.0,24,S
2019-09-15,24.560185185185187,2.8291999999999997,61.79208333333333,0.0,24,NW
2019-09-16,23.518518518518515,2.5291333333333332,58.73208333333333,0.00762,24,NE
2019-09-17,21.43518518518518,4.029466666666666,46.512499999999996,0.0,24,NE
2019-09-18,18.695652173913043,4.78615652173913,56.58913043478262,0.0,23,NE
2019-09-19,16.458333333333332,3.686533333333333,46.484166666666674,0.0,24,NE
2019-09-20,20.074074074074076,3.5364999999999998,45.00458333333333,0.0,24,W
2019-09-21,23.319444444444443,2.1004666666666663,48.72708333333333,0.0,24,W
2019-09-22,24.652777777777775,2.979233333333333,56.27458333333333,0.0,24,S
2019-09-23,26.73611111111111,4.6296,58.543749999999996,0.0,24,SW
2019-09-24,23.65740740740741,6.087066666666667,51.53208333333333,0.7645399999999999,24,NW
2019-09-25,21.15740740740741,3.8579999999999997,48.07208333333333,0.0,24,NW
2019-09-26,22.222222222222225,4.393833333333332,62.415416666666665,0.01016,24,S
2019-09-27,20.347222222222225,3.2364333333333333,54.59166666666666,0.0,24,NE
2019-09-28,22.337962962962962,4.222366666666667,65.68166666666666,0.0,24,S
2019-09-29,24.00462962962963,3.9223,60.12083333333334,0.0,24,N
2019-09-30,18.86574074074074,5.294033333333333,55.19875,0.0,24,NE
2019-10-01,21.62037037037037,4.5009999999999994,62.01791666666666,0.00508,24,SW
2019-10-02,26.828703703703706,4.3724,62.51791666666667,5.34162,24,SW
2019-10-03,15.74074074074074,6.258533333333332,83.34208333333333,4.08432,24,E
2019-10-04,16.15740740740741,5.486933333333333,70.00625000000001,1.7830799999999998,24,NW
2019-10-05,11.736111111111109,4.843933333333332,52.312083333333334,0.0,24,N
